Time (s),Voltage (V)
4.233,0.002731446339844281
4.234,-0.012052744795923914
4.235,-0.0009646014440977679
4.236,-0.0009646014440977679
4.237,-0.019444840363808013
4.238,-0.012052744795923914
4.239,-0.019444840363808013
4.24,-0.02314088814775006
4.241,0.002731446339844281
4.242,0.00642749412378633
4.243,-0.019444840363808013
4.244,0.010123541907728378
4.245,-0.0009646014440977679
4.246,-0.019444840363808013
4.247,0.002731446339844281
4.248,0.010123541907728378
4.249,0.002731446339844281
4.25,-0.004660649228039817
4.251,-0.008356697011981867
4.252,-0.008356697011981867
4.253,-0.0009646014440977679
4.254,-0.004660649228039817
4.255,0.002731446339844281
4.256,0.002731446339844281
4.257,-0.004660649228039817
4.258,-0.019444840363808013
4.259,-0.02683693593169211
4.26,-0.019444840363808013
4.261,-0.004660649228039817
4.262,-0.015748792579865965
4.263,-0.03053298371563416
4.264,-0.0009646014440977679
4.265,-0.015748792579865965
4.266,-0.008356697011981867
4.267,0.00642749412378633
4.268,-0.004660649228039817
4.269,0.013819589691670428
4.27,-0.019444840363808013
4.271,-0.008356697011981867
4.272,-0.008356697011981867
4.273,-0.008356697011981867
4.274,-0.02314088814775006
4.275,0.002731446339844281
4.276,-0.004660649228039817
4.277,-0.008356697011981867
4.278,-0.008356697011981867
4.279,0.002731446339844281
4.28,-0.02314088814775006
4.281,0.013819589691670428
4.282,-0.008356697011981867
4.283,-0.012052744795923914
4.284,-0.008356697011981867
4.285,0.013819589691670428
4.286,-0.02683693593169211
4.287,-0.008356697011981867
4.288,-0.004660649228039817
4.289,-0.0009646014440977679
4.29,0.017515637475612477
4.291,0.00642749412378633
4.292,-0.019444840363808013
4.293,-0.004660649228039817
4.294,0.017515637475612477
4.295,-0.012052744795923914
4.296,-0.015748792579865965
4.297,0.00642749412378633
4.298,-0.015748792579865965
4.299,-0.004660649228039817
4.3,-0.008356697011981867
4.301,0.010123541907728378
4.302,-0.012052744795923914
4.303,-0.008356697011981867
4.304,-0.004660649228039817
4.305,0.002731446339844281
4.306,-0.004660649228039817
4.307,0.017515637475612477
4.308,0.00642749412378633
4.309,-0.012052744795923914
4.31,-0.015748792579865965
4.311,-0.008356697011981867
4.312,-0.015748792579865965
4.313,-0.02314088814775006
4.314,-0.0009646014440977679
4.315,-0.02683693593169211
4.316,-0.008356697011981867
4.317,-0.004660649228039817
4.318,-0.0009646014440977679
4.319,-0.004660649228039817
4.32,0.00642749412378633
4.321,-0.019444840363808013
4.322,0.002731446339844281
4.323,-0.008356697011981867
4.324,-0.004660649228039817
4.325,-0.02314088814775006
4.326,0.002731446339844281
4.327,-0.008356697011981867
4.328,-0.0009646014440977679
4.329,-0.02683693593169211
4.33,-0.0009646014440977679
4.331,-0.012052744795923914
4.332,0.00642749412378633
4.333,-0.012052744795923914
4.334,-0.015748792579865965
4.335,-0.015748792579865965
4.336,-0.008356697011981867
4.337,-0.008356697011981867
4.338,0.002731446339844281
4.339,-0.02683693593169211
4.34,-0.015748792579865965
4.341,-0.008356697011981867
4.342,0.010123541907728378
4.343,-0.004660649228039817
4.344,-0.0009646014440977679
4.345,-0.019444840363808013
4.346,-0.004660649228039817
4.347,0.00642749412378633
4.348,-0.0009646014440977679
4.349,0.00642749412378633
4.35,-0.008356697011981867
4.351,-0.008356697011981867
4.352,-0.012052744795923914
4.353,-0.02314088814775006
4.354,-0.015748792579865965
4.355,-0.03053298371563416
4.356,-0.008356697011981867
4.357,0.00642749412378633
4.358,-0.008356697011981867
4.359,0.010123541907728378
4.36,-0.015748792579865965
4.361,0.013819589691670428
4.362,-0.004660649228039817
4.363,0.00642749412378633
4.364,-0.019444840363808013
4.365,-0.02314088814775006
4.366,-0.015748792579865965
4.367,0.00642749412378633
4.368,0.00642749412378633
4.369,-0.015748792579865965
4.37,0.002731446339844281
4.371,0.002731446339844281
4.372,-0.02314088814775006
4.373,-0.004660649228039817
4.374,-0.008356697011981867
4.375,-0.012052744795923914
4.376,-0.004660649228039817
4.377,-0.019444840363808013
4.378,0.002731446339844281
4.379,0.00642749412378633
4.38,-0.012052744795923914
4.381,-0.03422903149957621
4.382,-0.012052744795923914
4.383,0.00642749412378633
4.384,-0.02314088814775006
4.385,0.010123541907728378
4.386,0.024907733043496576
4.387,0.03229982861138067
4.388,-0.0009646014440977679
4.389,0.00642749412378633
4.39,0.002731446339844281
4.391,0.00642749412378633
4.392,-0.0009646014440977679
4.393,0.00642749412378633
4.394,-0.012052744795923914
4.395,-0.0009646014440977679
4.396,-0.015748792579865965
4.397,-0.015748792579865965
4.398,-0.012052744795923914
4.399,-0.004660649228039817
4.4,-0.015748792579865965
4.401,-0.008356697011981867
4.402,-0.019444840363808013
4.403,-0.015748792579865965
4.404,-0.015748792579865965
4.405,-0.008356697011981867
4.406,-0.03422903149957621
4.407,-0.008356697011981867
4.408,-0.012052744795923914
4.409,-0.015748792579865965
4.41,-0.0009646014440977679
4.411,-0.019444840363808013
4.412,0.010123541907728378
4.413,0.002731446339844281
4.414,-0.004660649228039817
4.415,-0.012052744795923914
4.416,-0.019444840363808013
4.417,-0.0009646014440977679
4.418,0.013819589691670428
4.419,-0.019444840363808013
4.42,-0.008356697011981867
4.421,0.00642749412378633
4.422,-0.012052744795923914
4.423,-0.0009646014440977679
4.424,-0.0009646014440977679
4.425,-0.008356697011981867
4.426,0.010123541907728378
4.427,-0.015748792579865965
4.428,-0.004660649228039817
4.429,0.021211685259554525
4.43,-0.015748792579865965
4.431,-0.02314088814775006
4.432,-0.03792507928351826
4.433,-0.012052744795923914
4.434,0.002731446339844281
4.435,-0.019444840363808013
4.436,0.013819589691670428
4.437,-0.019444840363808013
4.438,0.00642749412378633
4.439,0.021211685259554525
4.44,0.00642749412378633
4.441,-0.008356697011981867
4.442,0.013819589691670428
4.443,0.002731446339844281
4.444,0.00642749412378633
4.445,-0.004660649228039817
4.446,-0.015748792579865965
4.447,-0.015748792579865965
4.448,-0.008356697011981867
4.449,-0.004660649228039817
4.45,0.002731446339844281
4.451,-0.012052744795923914
4.452,-0.015748792579865965
4.453,-0.015748792579865965
4.454,-0.019444840363808013
4.455,0.002731446339844281
4.456,-0.012052744795923914
4.457,-0.008356697011981867
4.458,-0.015748792579865965
4.459,-0.03422903149957621
4.46,-0.0009646014440977679
4.461,0.002731446339844281
